,passenger_count,year,month,weekday,hour,abs_longi,abs_lat,distance,Amount
41,1,2014,6,5,13,0.019643000000016286,0.017786999999998443,2.578631372509439,13.530572994238824
42,1,2014,6,5,13,0.039713000000006105,0.047536999999998386,6.256122582685299,13.530572994238824
43,1,2014,6,5,13,0.006514000000009901,0.020716999999997654,2.368064492310508,13.530572994238824
44,1,2014,6,5,13,0.0034699999999929787,0.004589999999993211,0.5881498378756124,13.530572994238824
45,1,2014,6,5,13,0.0176179999999988,0.02428199999999947,3.0808711352335765,13.530572994238824
46,1,2014,6,5,13,0.010450000000005844,0.00046799999999791453,0.8820916458474111,13.530572994238824
47,1,2014,6,5,13,0.014375000000001137,0.0015029999999924826,1.2219799510600597,13.530572994238824
48,1,2014,6,5,13,0.011838999999980615,0.002879999999997551,1.0477616592556536,13.530572994238824
49,1,2014,6,5,13,0.007319999999992888,0.002899999999996794,0.6959397605573657,13.530572994238824
50,1,2014,6,5,13,0.033289999999993825,0.009956999999992888,3.016199860476309,13.530572994238824
51,1,2014,6,5,13,0.03408400000000711,0.01630000000000109,3.395176045697657,13.530572994238824
52,1,2014,6,5,13,0.04650800000000288,0.04252300000000275,6.141891574883753,13.530572994238824
53,1,2014,6,5,13,0.004356000000001359,0.009384999999994648,1.1061662794331568,13.530572994238824
54,1,2014,6,5,13,0.006368000000009033,0.011016999999995392,1.337412962726517,13.530572994238824
55,1,2014,6,5,13,0.0282449999999983,0.037726999999996735,4.822818507644577,13.530572994238824
56,1,2014,6,5,13,0.021493000000006646,0.028294999999992854,3.6294568356221637,13.530572994238824
57,1,2014,6,5,13,0.027661999999992304,0.006354999999999222,2.434649459761453,13.530572994238824
58,1,2014,6,5,13,0.03029300000001456,0.025340000000007024,3.8015627177192424,13.530572994238824
59,1,2014,6,5,13,0.02709000000000117,0.028132999999996855,3.8720506635811134,13.530572994238824
60,1,2014,6,5,13,0.014529999999993493,0.005400000000001626,1.3643575992865924,13.530572994238824
61,1,2014,6,5,13,0.0022849999999863257,0.023425000000003138,2.61184103200042,13.530572994238824
62,1,2014,6,5,13,0.002315000000010059,0.006695000000000562,0.7695705933448829,13.530572994238824
63,1,2014,6,5,13,0.005915000000001669,0.00600700000000387,0.8333679512700043,13.530572994238824
64,1,2014,6,5,13,0.007380000000011933,0.012609999999995125,1.5337952930273735,13.530572994238824
65,1,2014,6,5,13,0.006500000000002615,0.011116999999998711,1.3519040932406454,13.530572994238824
66,1,2014,6,5,13,0.00956500000000915,0.023005000000004827,2.6819235638813925,13.530572994238824
67,1,2014,6,5,13,0.005937000000002968,0.007832000000000505,1.004194977820473,13.530572994238824
68,1,2014,6,5,13,0.0033589999999890097,0.004313000000003342,0.5568540898188314,13.530572994238824
69,1,2014,6,5,13,0.03229000000000326,0.043199999999998795,5.520306566547469,13.530572994238824
70,1,2014,6,5,13,0.014281999999994355,0.002366999999999564,1.2319873656236555,13.530572994238824
71,1,2014,6,5,13,0.005887000000001308,0.00356199999999518,0.634579175051093,13.530572994238824
72,1,2014,6,5,13,0.02690300000000434,0.016349999999995646,2.9054081179963602,13.530572994238824
73,1,2014,6,5,13,0.007789999999999964,0.010820000000002494,1.3704486961013231,13.530572994238824
74,1,2014,6,5,13,0.019337000000007265,0.016757000000005462,2.474959807275811,13.530572994238824
75,1,2014,6,5,13,0.03354500000000371,0.006801999999993313,2.9243492944405305,13.530572994238824
76,1,2014,6,5,13,0.19017000000000905,0.004390000000000782,16.052690631973917,13.530572994238824
77,1,2014,6,5,13,0.0031869999999969423,0.0014880000000019322,0.31530282863097653,13.530572994238824
78,1,2014,6,5,13,0.00011499999999387,0.004072000000000742,0.4528892989139848,13.530572994238824
79,1,2014,6,5,13,0.0047280000000000655,0.006062999999997487,0.7829482741888263,13.530572994238824
80,1,2014,6,5,13,0.008892000000003009,0.0072800000000015075,1.1031284170693363,13.530572994238824
81,1,2014,6,5,13,0.011229000000014366,0.00463799999999992,1.0770496403095409,13.530572994238824
82,1,2014,6,5,13,0.00883299999999565,0.012007000000004098,1.5284241116434187,13.530572994238824
83,1,2014,6,5,13,0.004509999999996239,0.02194899999999933,2.4700245866638877,13.530572994238824
84,1,2014,6,5,13,0.03243799999999908,0.048076999999992154,6.0041355731154304,13.530572994238824
85,1,2014,6,5,13,0.007699999999999818,0.009749999999996817,1.2632054337025689,13.530572994238824
86,1,2014,6,5,13,0.0030650000000065347,0.0034080000000002997,0.4585549958654024,13.530572994238824
87,1,2014,6,5,13,0.0005830000000059954,0.012582999999999345,1.4000275509718418,13.530572994238824
88,1,2014,6,5,13,0.05396600000000262,0.021715000000000373,5.149300603995579,13.530572994238824
89,1,2014,6,5,13,0.01630000000000109,0.01913300000000362,2.5320700809070282,13.530572994238824
90,1,2014,6,5,13,0.006481999999991217,0.02329199999999787,2.6469207950237266,13.530572994238824
91,1,2014,6,5,13,0.01776999999998452,0.01203999999999894,2.0083504599445186,13.530572994238824
92,1,2014,6,5,13,0.014245000000002506,0.0024499999999960664,1.2307376030602846,13.530572994238824
93,1,2014,6,5,13,0.009259999999997603,0.00832799999999878,1.2107013469274495,13.530572994238824
94,1,2014,6,5,13,0.031039999999990187,0.02918300000000329,4.166982883447301,13.530572994238824
95,1,2014,6,5,13,0.015050000000002228,0.03713000000000477,4.318747595805783,13.530572994238824
96,1,2014,6,5,13,0.013277000000002204,0.024820000000005393,2.9780640983164157,13.530572994238824
97,1,2014,6,5,13,0.025227000000001,0.029779000000004885,3.934529905516788,13.530572994238824
98,1,2014,6,5,13,0.015529999999998267,0.0043199999999998795,1.3935487543998435,13.530572994238824
99,1,2014,6,5,13,0.005117000000012695,0.02344500000000238,2.6423380957830007,13.530572994238824
100,1,2014,6,5,13,0.028734000000000037,0.012695000000000789,2.801500673217125,13.530572994238824
101,1,2014,6,5,13,0.014441000000005033,0.001926999999994905,1.23516793833846,13.530572994238824
102,1,2014,6,5,13,0.2042459999999977,0.10495699999999886,20.801451212589626,13.530572994238824
103,1,2014,6,5,13,0.009540000000001214,0.008613999999994348,1.2503125053749562,13.530572994238824
104,1,2014,6,5,13,2.800000000036107e-05,0.0002250000000003638,0.025129844240624914,13.530572994238824
105,1,2014,6,5,13,3.09999999927868e-05,0.005205000000003679,0.5787754769859431,13.530572994238824
106,1,2014,6,5,13,0.025855000000007067,0.019482000000003552,3.071409674741136,13.530572994238824
107,1,2014,6,5,13,0.02001800000000742,0.016189999999994598,2.466984154474065,13.530572994238824
108,1,2014,6,5,13,0.01937300000000164,0.023392999999998665,3.0709564817629285,13.530572994238824
109,1,2014,6,5,13,0.11131800000001135,0.016692999999996516,9.556859031724024,13.530572994238824
110,1,2014,6,5,13,0.10851300000000208,0.05441499999999877,10.971017217528853,13.530572994238824
111,1,2014,6,5,13,0.0357180000000028,0.04911199999999383,6.235373500924419,13.530572994238824
112,1,2014,6,5,13,0.022837000000009766,0.018202999999999747,2.7925111251526267,13.530572994238824
113,1,2014,6,5,13,0.014730000000000132,0.018225000000001046,2.3765721925035503,13.530572994238824
114,1,2014,6,5,13,0.00653800000000615,0.009157000000001858,1.1575512173508071,13.530572994238824
115,1,2014,6,5,13,0.007149999999995771,0.014856999999999232,1.7582907709299727,13.530572994238824
116,1,2014,6,5,13,0.011820000000000164,0.07422999999999291,8.313878985802376,13.530572994238824
117,1,2014,6,5,13,0.015620000000012624,0.023293999999999926,2.904876948772271,13.530572994238824
118,1,2014,6,5,13,0.01543399999999906,0.005105000000007465,1.4188159945956968,13.530572994238824
119,1,2014,6,5,13,0.009071999999989089,0.02266199999999685,2.633191175649068,13.530572994238824
120,1,2014,6,5,13,0.03117399999999293,5.499999999614147e-05,2.624864662006964,13.530572994238824
121,1,2014,6,5,13,0.0,0.0,0.0,13.530572994238824
122,1,2014,6,5,13,0.02281000000000688,0.006624999999999659,2.0570161921583616,13.530572994238824
123,1,2014,6,5,13,0.011820000000000164,0.0004599999999967963,0.9969425516789265,13.530572994238824
124,1,2014,6,5,13,0.00777800000001605,0.010725000000000762,1.3605863798842874,13.530572994238824
125,1,2014,6,5,13,0.0072270000000003165,0.00043000000000148475,0.610908963069189,13.530572994238824
126,1,2014,6,5,13,0.01705799999999158,0.00612000000000279,1.5896421069080502,13.530572994238824
127,1,2014,6,5,13,0.013587000000001126,0.026286999999996397,3.1391447408546966,13.530572994238824
128,1,2014,6,5,13,0.01946600000000842,0.0033870000000035816,1.6830401436264357,13.530572994238824
129,1,2014,6,5,13,0.03227900000000261,0.04520499999999572,5.715223262109826,13.530572994238824
130,1,2014,6,5,13,0.008926999999999907,0.005359999999996035,0.9593563480903846,13.530572994238824
131,1,2014,6,5,13,0.0019750000000016144,0.002544999999997799,0.32824666448210044,13.530572994238824
132,1,2014,6,5,13,0.007088000000010197,0.012402000000001578,1.5026781968275171,13.530572994238824
133,1,2014,6,5,13,0.009458999999992557,0.009117000000003372,1.2894481040244412,13.530572994238824
134,1,2014,6,5,13,0.00047699999998940257,0.012370000000004211,1.3760683535951188,13.530572994238824
135,1,2014,6,5,13,0.006110000000006721,0.002501999999999782,0.5849741024256402,13.530572994238824
136,1,2014,6,5,13,0.010069999999998913,0.02938500000000488,3.3757859927096545,13.530572994238824
137,1,2014,6,5,13,0.009080000000011523,0.005007999999996571,0.9459914710729866,13.530572994238824
138,1,2014,6,5,13,0.05070300000001282,0.05185499999999621,7.175662384560115,13.530572994238824
139,1,2014,6,5,13,0.003619999999997958,0.01698000000000377,1.9125691596624095,13.530572994238824
140,1,2014,6,5,13,0.0069780000000037035,0.0016200000000026193,0.6146599335101129,13.530572994238824
141,1,2014,6,5,13,0.020332000000010453,0.012695000000000789,2.220187634492252,13.530572994238824
142,1,2014,6,5,13,0.002636999999992895,0.017805000000002735,1.9922486142919789,13.530572994238824
143,1,2014,6,5,13,0.0036320000000102937,0.006939999999993063,0.8301705839818807,13.530572994238824
144,1,2014,6,5,13,0.010531999999997765,0.0063950000000048135,1.1368334805739126,13.530572994238824
145,1,2014,6,5,13,0.012942000000009557,0.018534999999992863,2.3316081085899327,13.530572994238824
146,1,2014,6,5,13,0.029426999999998316,0.009435000000003413,2.6911094978563366,13.530572994238824
147,1,2014,6,5,13,0.0069600000000065165,0.02023499999999956,2.3251976547317907,13.530572994238824
148,1,2014,6,5,13,0.01486500000000035,0.014538000000001716,2.0443792764741735,13.530572994238824
149,1,2014,6,5,13,0.007810000000020523,0.0065099999999986835,0.9781185701266847,13.530572994238824
150,1,2014,6,5,13,0.01281499999998914,0.024691999999994607,2.950328584621847,13.530572994238824
151,1,2014,6,5,13,0.0007320000000134996,0.020164999999998656,2.243093466216962,13.530572994238824
152,1,2011,12,0,9,0.005099999999998772,0.01010000000000133,1.202454014082867,13.530572994238824
153,1,2011,12,0,9,0.0036489999999957945,0.006142000000004089,0.7488528416684571,13.530572994238824
154,1,2011,12,0,9,0.023611999999999966,0.031034999999995705,3.983424119052744,13.530572994238824
155,1,2011,12,0,9,0.011272000000005278,0.01531999999999556,1.950393136518729,13.530572994238824
156,1,2011,12,0,9,0.012175999999996634,0.014959999999994977,1.9541575973868412,13.530572994238824
157,1,2013,6,3,0,0.03268699999999569,0.06673900000000543,7.914353337261423,13.530572994238824
158,1,2013,6,3,0,0.03313099999999736,0.017507000000001938,3.4020566242013555,13.530572994238824
159,1,2009,2,4,13,0.013465000000010718,0.019927000000002693,2.489097493110115,13.530572994238824
160,1,2009,2,4,13,0.007245999999994979,0.04003999999999763,4.493902375271099,13.530572994238824
161,1,2009,2,4,13,0.012337000000002263,0.00864299999999929,1.4153694125597083,13.530572994238824
162,1,2010,8,6,21,0.1169529999999952,0.00780400000000725,9.887421795666947,13.530572994238824
163,1,2010,8,6,21,0.02104900000000498,0.0561790000000002,6.4937304952795,13.530572994238824
164,1,2010,8,6,21,0.005840000000006285,0.003909000000000162,0.656630175137717,13.530572994238824
165,1,2010,8,6,21,0.01998899999999537,0.01937600000000117,2.734329370854389,13.530572994238824
166,1,2012,8,0,8,0.0027860000000003993,0.0015289999999978932,0.28989675853117014,13.530572994238824
167,1,2012,8,0,8,0.07121000000000777,0.005839999999992074,6.03418489443642,13.530572994238824
168,1,2013,11,0,8,0.00960600000000511,0.0047330000000016526,0.9649428795751139,13.530572994238824
169,1,2013,11,0,8,0.012081999999992377,0.02084899999999834,2.531922271433056,13.530572994238824
170,1,2013,11,0,8,0.003817999999995436,0.021346000000001197,2.3952518700159393,13.530572994238824
171,1,2011,6,4,20,0.014062999999993053,0.01942499999999825,2.4634945733062583,13.530572994238824
172,1,2011,6,4,20,0.03363900000000797,0.07417999999999836,8.72139875430661,13.530572994238824
173,1,2011,3,0,20,0.014107999999993126,0.009262999999997135,1.5726480374842733,13.530572994238824
174,1,2011,3,0,20,0.001287000000004923,0.002336000000006777,0.2814312020734394,13.530572994238824
175,1,2011,3,0,20,0.020561000000000718,0.017831999999998516,2.632717522369702,13.530572994238824
176,1,2011,8,6,20,0.00414299999999912,0.012996999999998593,1.4867725133001968,13.530572994238824
177,1,2011,8,6,20,0.00960400000001016,0.016149000000005742,1.969542901044489,13.530572994238824
178,1,2011,8,6,20,0.018416000000016197,0.07705699999999638,8.707827691341416,13.530572994238824
179,1,2011,8,6,20,0.021399999999999864,0.009499999999995623,2.088942785523462,13.530572994238824
180,1,2015,2,5,15,0.005317689999998265,0.05433272999999872,6.058115617023102,13.530572994238824
181,1,2015,2,5,15,0.021369930000005866,0.008605960000004131,2.0390111612255493,13.530572994238824
182,1,2015,2,5,15,0.0012588499999992564,0.04775620000000913,5.311306793889053,13.530572994238824
183,1,2015,2,5,15,0.023490909999992482,0.006969449999999711,2.125486346975393,13.530572994238824
184,1,2013,1,1,11,0.00823800000000574,0.0213369999999955,2.471959624124076,13.530572994238824
185,1,2014,9,4,19,0.009726000000000568,0.018076000000000647,2.170564286362177,13.530572994238824
186,1,2013,11,5,18,0.020454999999998336,0.003267000000001019,1.761647286585912,13.530572994238824
187,1,2013,11,5,18,0.010609000000002311,0.02885499999999297,3.3307142387655784,13.530572994238824
188,1,2013,4,3,16,0.1950920000000167,0.10574700000000092,20.21778191449729,13.530572994238824
189,1,2013,4,3,16,0.015900000000002024,0.002729000000002202,1.3732691568438826,13.530572994238824
190,1,2013,9,5,14,0.018697000000003072,0.010995999999998674,1.992826159282716,13.530572994238824
191,1,2013,9,5,14,0.021565000000009604,0.007558000000003062,2.0023559002637414,13.530572994238824
192,1,2013,9,5,14,0.007731000000006816,0.005788000000002569,0.9156364810591092,13.530572994238824
193,1,2011,5,5,13,0.006911999999999807,0.009500000000002728,1.2060956471707085,13.530572994238824
194,1,2011,5,5,13,0.01199900000000298,0.007243000000002553,1.2923384356946865,13.530572994238824
195,1,2011,5,5,13,0.008024000000006026,0.02354400000000112,2.703864722340719,13.530572994238824
196,1,2011,11,4,16,0.010712999999995532,0.009422999999998183,1.3829637782095616,13.530572994238824
197,1,2011,11,4,16,0.021037000000006856,0.030591000000001145,3.8355415299820717,13.530572994238824
198,1,2015,1,5,20,0.003181460000007519,0.008068080000001032,0.936323118646506,13.530572994238824
199,1,2010,11,0,23,0.005837999999997123,0.018308000000004654,2.094319693156299,13.530572994238824
200,1,2010,11,0,23,0.0198830000000072,0.023296999999999457,3.0847270337975643,13.530572994238824
201,1,2010,11,0,23,0.026665000000008376,0.022628000000004533,3.373180231358313,13.530572994238824
202,1,2011,3,3,15,0.0012229999999959773,0.0025279999999980873,0.29938733013278335,13.530572994238824
203,1,2011,3,3,15,0.01850199999999802,0.008668999999997595,1.8321319639565155,13.530572994238824
204,1,2010,5,0,10,0.013686999999990235,0.004035000000001787,1.2372251724773198,13.530572994238824
205,1,2010,5,0,10,0.010002999999997542,0.0017099999999956594,0.8637332052838096,13.530572994238824
206,1,2010,5,0,10,0.01486499999998614,0.018788000000000693,2.4360856901976513,13.530572994238824
207,1,2010,5,0,10,0.014038999999996804,0.02356100000000083,2.8745030010949844,13.530572994238824
208,1,2012,6,5,16,0.01830900000001634,0.00960300000000558,1.8757043058648881,13.530572994238824
209,1,2012,8,2,22,0.025527999999994222,0.05948899999999924,6.955774342792358,13.530572994238824
210,1,2012,8,2,22,0.007010000000008176,0.009022000000008745,1.1641333520436286,13.530572994238824
211,1,2012,12,6,2,0.043668999999994185,0.030868999999995594,5.031379211543478,13.530572994238824
212,1,2012,6,5,15,0.04233899999999835,0.017228999999993277,4.048249740789781,13.530572994238824
213,1,2012,6,5,15,0.011867999999992662,0.01250800000000396,1.7128972013307457,13.530572994238824
214,1,2012,6,5,15,0.013490000000004443,0.03517499999999529,4.073157072842349,13.530572994238824
215,1,2012,6,5,15,0.00836400000000026,0.011599999999994282,1.4697256712953062,13.530572994238824
216,1,2011,10,6,23,0.03003000000001066,0.040956999999991694,5.209152960144506,13.530572994238824
217,1,2011,10,6,23,0.020418000000006487,0.05038300000000362,5.860750587415877,13.530572994238824
218,1,2011,10,6,23,0.009030999999993128,0.049081000000008146,5.510462519614133,13.530572994238824
219,1,2011,10,6,23,0.005230000000011614,0.0003510000000019886,0.44211486389328564,13.530572994238824
220,1,2011,10,6,23,0.02796700000000385,0.03440599999999705,4.493467468817348,13.530572994238824
221,1,2011,10,6,23,0.0021949999999861802,0.003940000000000055,0.4755513347115507,13.530572994238824
222,1,2011,10,6,23,0.024605000000008204,0.03871300000000133,4.777630343706946,13.530572994238824
223,1,2011,10,6,23,0.11453500000001782,0.044862000000001956,10.861227778566859,13.530572994238824
224,1,2011,10,6,23,0.026089999999996394,0.025362000000001217,3.575163856177265,13.530572994238824
225,1,2011,10,6,23,0.019960000000011746,0.005059999999993181,1.772990239194353,13.530572994238824
226,1,2011,10,6,23,0.010539999999991778,0.014098999999994533,1.8017316412641882,13.530572994238824
227,1,2011,10,6,23,0.009457000000011817,0.02075500000000119,2.441495955956781,13.530572994238824
228,1,2011,10,6,23,0.0035619999999880747,0.010648000000003321,1.2214546139597484,13.530572994238824
229,1,2011,10,6,23,0.01675400000000593,0.008250000000003865,1.6837366601560524,13.530572994238824
230,1,2011,10,6,23,0.0022110000000026275,0.010536000000008983,1.1862976350430476,13.530572994238824
231,1,2011,10,6,23,0.016780999999994606,0.023651000000000977,2.9857379015346317,13.530572994238824
232,1,2011,10,6,23,0.01975699999999847,0.01627000000000578,2.4585425611238247,13.530572994238824
233,1,2011,10,6,23,0.04856599999999389,0.07417999999999836,9.206204332953465,13.530572994238824
234,1,2011,10,6,23,0.0023680000000041446,0.033756000000003894,3.758793263322315,13.530572994238824
235,1,2011,10,6,23,0.0031200000000097816,0.014277999999997348,1.6092345814601579,13.530572994238824
236,1,2011,10,6,23,0.011194999999986521,0.005274000000000001,1.110852583147544,13.530572994238824
237,1,2011,10,6,23,0.02606500000000267,0.020547999999998012,3.1687485405781737,13.530572994238824
238,1,2011,10,6,23,0.03310199999999952,0.0031749999999988177,2.8101437484396006,13.530572994238824
239,1,2011,10,6,23,0.008253000000010502,0.03857699999999653,4.345553668448792,13.530572994238824
240,1,2011,10,6,23,0.015851999999981103,0.03114800000000173,3.7121445249517446,13.530572994238824
241,1,2011,10,6,23,0.007102000000003272,0.01699499999999432,1.9822167210280126,13.530572994238824
242,1,2011,10,6,23,0.0131149999999991,0.0005549999999985289,1.1060613694158794,13.530572994238824
243,1,2011,10,6,23,0.012108999999995262,0.011777999999999622,1.6593500553855278,13.530572994238824
244,1,2011,10,6,23,0.013406999999986624,0.022571999999996706,2.7521896663937064,13.530572994238824
245,1,2011,10,6,23,0.03386199999999917,0.04144200000000353,5.419224433729207,13.530572994238824
246,1,2011,10,6,23,0.014475000000004457,0.02983199999999897,3.534016002134662,13.530572994238824
247,1,2011,10,6,23,0.10614300000000298,0.037344999999994855,9.85778690176201,13.530572994238824
248,1,2011,10,6,23,0.21066299999999671,0.12197799999999859,22.344419322484892,13.530572994238824
249,1,2011,10,6,23,0.0067469999999900665,0.0220160000000007,2.51319415874459,13.530572994238824
250,1,2011,10,6,23,0.030168000000003303,0.010868000000002098,2.8135568320982176,13.530572994238824
251,1,2011,10,6,23,0.10050800000000493,0.02127800000000235,8.789303092484523,13.530572994238824
252,1,2011,10,6,23,0.028815000000008695,0.07045800000000213,8.201700356827565,13.530572994238824
253,1,2011,10,6,23,0.009747000000018602,0.027714000000003125,3.189200406389234,13.530572994238824
254,1,2011,10,6,23,0.00795600000000718,0.06331999999999738,7.072736694134815,13.530572994238824
255,1,2011,10,6,23,0.03787399999998797,0.061489999999999156,7.544345926811331,13.530572994238824
256,1,2011,10,6,23,0.0030679999999847496,0.022584000000001936,2.5244948522719683,13.530572994238824
257,1,2011,10,6,23,0.046835000000001514,0.04298599999999908,6.198044985809265,13.530572994238824
258,1,2011,10,6,23,0.037980000000004566,0.001890000000003056,3.2081767337809923,13.530572994238824
259,1,2011,10,6,23,0.04776500000001249,0.06648600000000471,8.418713252351804,13.530572994238824
260,1,2011,10,6,23,0.027884999999997717,0.018003000000000213,3.0778866681128756,13.530572994238824
261,1,2011,10,6,23,0.03398199999999463,0.035063000000000955,4.837797053222375,13.530572994238824
262,1,2011,10,6,23,0.1361299999999943,0.06600699999999904,13.616323351460291,13.530572994238824
263,1,2011,10,6,23,0.05856299999999237,0.011658000000004165,5.100536602733616,13.530572994238824
264,1,2011,10,6,23,0.017805999999993105,0.060279000000001304,6.868540667412019,13.530572994238824
265,1,2011,10,6,23,0.019852000000000203,0.010578000000002419,2.045203169411924,13.530572994238824
266,1,2011,10,6,23,0.01828500000000588,0.05425400000000735,6.226381046933224,13.530572994238824
267,1,2011,10,6,23,0.022473000000005072,0.07458300000000406,8.50683587503247,13.530572994238824
268,1,2011,10,6,23,0.18134800000001405,0.11584000000000572,19.989625403893466,13.530572994238824
269,1,2011,10,6,23,0.021142000000011762,0.021006999999997333,2.9370426120789297,13.530572994238824
270,1,2011,10,6,23,0.0031180000000006203,0.0013550000000037699,0.30287646855868783,13.530572994238824
271,1,2011,10,6,23,0.0018680000000017571,0.0063229999999947495,0.7204714942541188,13.530572994238824
272,1,2013,3,3,12,0.017419000000003848,0.02670100000000275,3.3116408721247126,13.530572994238824
273,1,2013,3,3,12,0.029330999999999108,0.0037049999999965166,2.5038493130918718,13.530572994238824
274,1,2013,3,3,12,0.01954200000000128,0.027100000000004343,3.433699043125676,13.530572994238824
275,1,2013,3,3,12,0.01628300000001559,0.001500999999997532,1.3811797852856444,13.530572994238824
276,1,2013,3,3,12,0.010109999999997399,0.010374000000005879,1.4338041742770022,13.530572994238824
277,1,2013,6,4,3,0.028233000000000175,0.04965800000000087,6.013409444472666,13.530572994238824
278,1,2013,6,4,3,0.01120599999998717,0.01340900000000289,1.764701848808524,13.530572994238824
279,1,2010,9,6,22,0.0,0.0,0.0,13.530572994238824
280,1,2013,7,4,23,0.026934999999994602,0.005176999999996212,2.340355121179653,13.530572994238824
281,1,2009,12,3,2,0.019163000000006036,0.0734159999999946,8.321765550584514,13.530572994238824
282,1,2009,10,3,3,0.007506999999989716,0.009641999999999484,1.244870961832817,13.530572994238824
283,1,2011,9,6,22,0.03286400000000356,0.07520600000000144,8.809387631455957,13.530572994238824
284,1,2011,9,6,22,0.03490499999999486,0.017982000000003495,3.5569692499366754,13.530572994238824
285,1,2015,6,0,20,0.02934264999998959,0.006374360000002355,2.571324622713201,13.530572994238824
286,1,2014,7,2,8,0.02522199999999941,0.016247999999997376,2.789328301207295,13.530572994238824
287,1,2014,7,2,8,0.01945499999999356,0.03142800000000534,3.859117216858762,13.530572994238824
288,1,2011,12,3,13,0.01661099999999749,0.017148999999996306,2.365433249310232,13.530572994238824
289,1,2011,12,3,13,0.006900999999999158,0.006366999999997347,0.9161008979754574,13.530572994238824
290,1,2011,10,1,22,0.037358999999995035,0.0465510000000009,6.05776301401095,13.530572994238824
291,1,2011,10,1,22,0.011899999999997135,0.024399999999999977,2.8925740853551893,13.530572994238824
